Household_ID,State,Urban,Household_Size,Internet_Access,Online_Purchase,Online_Food,Online_Medicine,Online_Consumables,Online_Electronics,Sample_Weight
1736,Goa,0,4,1,1,0,0,0,0,175.15667954846117
1737,Goa,1,1,1,1,1,0,0,0,126.86498488539728
1738,Goa,0,6,0,0,0,0,0,0,51.21270147950163
1739,Goa,1,2,1,0,0,0,0,0,199.69430991435294
1740,Goa,1,1,1,1,1,1,1,0,189.77385845924294
1741,Goa,1,3,1,1,0,1,1,0,51.55455835207656
1742,Goa,0,4,1,0,0,0,0,0,175.20027826845578
1743,Goa,0,1,1,1,1,0,1,0,138.2461654070886
1744,Goa,1,4,1,1,0,1,1,0,195.64629947900903
1745,Goa,0,4,1,0,0,0,0,0,135.53569468655724
1746,Goa,1,5,1,1,0,0,1,1,139.06961891231384
1747,Goa,1,2,1,0,0,0,0,0,129.93354925873982
1748,Goa,0,5,0,0,0,0,0,0,180.01828972253628
1749,Goa,1,1,1,1,1,1,0,0,145.0598007586455
1750,Goa,1,1,1,1,1,1,0,0,83.59076499645434
1751,Goa,0,3,1,0,0,0,0,0,96.31880447008939
1752,Goa,1,2,1,1,0,0,1,1,191.75086745130218
1753,Goa,0,4,0,0,0,0,0,0,94.59765642680705
1754,Goa,1,1,1,1,1,1,0,0,179.0902624790436
1755,Goa,1,4,1,0,0,0,0,0,145.34320470980072
1756,Goa,1,4,1,0,0,0,0,0,89.28938672723436
1757,Goa,0,7,1,1,1,1,0,0,187.53122433857288
1758,Goa,0,4,0,0,0,0,0,0,124.02330706075232
1759,Goa,1,3,1,0,0,0,0,0,158.66875655140086
1760,Goa,1,6,1,0,0,0,0,0,52.83083818859079
1761,Goa,1,4,0,0,0,0,0,0,55.57711024118973
1762,Goa,1,1,1,1,0,1,0,1,70.85886886908943
1763,Goa,1,3,1,1,1,1,1,0,156.20169963069344
1764,Goa,0,4,1,1,1,0,1,0,139.72115980557993
1765,Goa,1,7,1,0,0,0,0,0,96.74766509144776
1766,Goa,0,4,0,0,0,0,0,0,159.9536322295487
1767,Goa,1,3,0,0,0,0,0,0,113.68581527605355
1768,Goa,0,2,0,0,0,0,0,0,123.3059252587403
1769,Goa,0,6,1,0,0,0,0,0,64.9236400493559
1770,Goa,0,5,1,0,0,0,0,0,137.07789150145553
1771,Goa,0,3,1,0,0,0,0,0,88.52202215258586
1772,Goa,1,4,1,0,0,0,0,0,138.4064558972176
1773,Goa,0,4,1,1,0,1,0,0,183.03600865882638
1774,Goa,1,2,0,0,0,0,0,0,67.56608472579167
1775,Goa,1,6,1,1,0,0,0,0,173.95447772846967
1776,Goa,1,2,1,1,1,1,1,0,134.14347492457193
1777,Goa,1,3,1,1,1,0,0,1,146.75470018279253
1778,Goa,0,4,0,0,0,0,0,0,173.4172047299252
1779,Goa,1,2,1,0,0,0,0,0,167.53340249636392
1780,Goa,0,2,1,1,1,0,0,0,87.45205819707667
1781,Goa,0,7,0,0,0,0,0,0,195.22372493412743
1782,Goa,0,2,1,0,0,0,0,0,123.45580912969967
1783,Goa,1,3,1,0,0,0,0,0,98.58579748448028
1784,Goa,1,5,1,1,0,0,0,0,50.53049355548369
1785,Goa,0,4,1,1,1,0,0,0,110.48442090211937
1786,Goa,0,4,0,0,0,0,0,0,105.18543879294134
1787,Goa,1,2,1,0,0,0,0,0,80.0100106426349
1788,Goa,1,1,1,1,1,1,0,0,161.5384109781839
1789,Goa,1,3,1,1,1,1,0,1,68.26495663993481
1790,Goa,0,4,0,0,0,0,0,0,119.57515144250783
1791,Goa,0,4,1,1,1,1,1,0,68.42599682856563
1792,Goa,1,1,1,1,1,1,0,0,128.07906692137453
1793,Goa,0,4,1,0,0,0,0,0,69.1690232386733
1794,Goa,0,4,1,1,0,1,1,0,126.51037834260619
1795,Goa,1,2,1,1,1,0,0,0,171.7570396581251
1796,Goa,0,3,1,0,0,0,0,0,88.64842652107922
1797,Goa,0,2,1,1,0,0,0,0,69.27559677518144
1798,Goa,1,5,1,0,0,0,0,0,169.84473538006185
1799,Goa,1,2,0,0,0,0,0,0,109.76115232460484
1800,Goa,0,3,0,0,0,0,0,0,168.67740010834018
1801,Goa,0,4,1,1,1,0,0,1,61.639337296422354
1802,Goa,1,4,1,0,0,0,0,0,154.15959912198701
1803,Goa,0,6,1,0,0,0,0,0,125.69636564885846
1804,Goa,0,6,1,1,0,0,1,1,107.18985786335709
1805,Goa,1,6,1,1,1,1,1,0,107.10433035160159
1806,Goa,1,5,0,0,0,0,0,0,56.53923826888916
1807,Goa,1,4,0,0,0,0,0,0,54.272571582390725
1808,Goa,0,5,0,0,0,0,0,0,112.4076357705154
1809,Goa,1,1,1,1,1,0,1,0,92.33428941771666
1810,Goa,0,2,0,0,0,0,0,0,117.0373681785415
1811,Goa,0,3,1,0,0,0,0,0,182.7678981361469
1812,Goa,1,2,1,1,0,0,0,0,133.5434194791103
1813,Goa,0,3,1,0,0,0,0,0,60.46786760006971
1814,Goa,1,2,1,1,1,1,1,0,70.19887420766852
1815,Goa,1,4,1,0,0,0,0,0,164.11917637300968
1816,Goa,1,1,0,0,0,0,0,0,173.32088136501545
1817,Goa,0,3,1,1,1,0,0,0,91.16780753072177
1818,Goa,0,6,0,0,0,0,0,0,165.28627586140976
1819,Goa,0,3,0,1,1,0,1,0,157.28322140873013
1820,Goa,1,3,1,0,0,0,0,0,190.3806937946687
1821,Goa,0,3,1,0,0,0,0,0,127.59301516518899
1822,Goa,1,5,1,0,0,0,0,0,117.126344852951
1823,Goa,0,5,0,0,0,0,0,0,127.14813985863671
1824,Goa,0,7,1,1,0,1,1,1,107.61723668656539
1825,Goa,1,2,0,0,0,0,0,0,156.8287592379806
1826,Goa,1,4,1,0,0,0,0,0,84.26544439968126
1827,Goa,1,5,1,0,0,0,0,0,138.10616001887132
1828,Goa,1,4,1,0,0,0,0,0,199.58067617760187
1829,Goa,0,3,1,0,0,0,0,0,184.37813855127956
1830,Goa,0,4,1,0,0,0,0,0,155.3447929456836
1831,Goa,0,3,0,0,0,0,0,0,133.77091874242024
1832,Goa,0,3,1,0,0,0,0,0,135.56868729317915
1833,Goa,1,3,1,0,0,0,0,0,78.2732074907958
1834,Goa,0,2,1,1,0,1,0,0,199.8636151695966
1835,Goa,0,5,0,0,0,0,0,0,176.54783847927465
1836,Goa,1,1,1,1,1,0,0,0,54.58525510214449
1837,Goa,0,7,0,0,0,0,0,0,129.78364364886497
1838,Goa,0,6,0,0,0,0,0,0,134.65088347732603
1839,Goa,0,3,0,0,0,0,0,0,156.1182187599352
1840,Goa,1,3,0,0,0,0,0,0,167.84266310279656
1841,Goa,0,5,0,0,0,0,0,0,121.12402617771879
1842,Goa,1,1,1,1,0,1,1,1,154.9984751828238
1843,Goa,1,3,1,0,0,0,0,0,193.76755346786874
1844,Goa,0,4,0,0,0,0,0,0,102.50583520789294
1845,Goa,1,1,1,1,1,0,0,0,153.78215692756245
1846,Goa,0,4,1,1,0,0,0,1,65.2835969005094
1847,Goa,1,5,1,0,0,0,0,0,142.36644720464784
1848,Goa,1,1,1,1,1,0,0,0,76.52024996960965
1849,Goa,1,4,1,1,0,0,0,0,172.33747103529325
1850,Goa,0,4,1,0,0,0,0,0,127.68607409604292
1851,Goa,0,6,0,0,0,0,0,0,78.18349254087711
1852,Goa,1,4,1,1,1,1,1,1,152.58259601694053
1853,Goa,1,1,1,1,1,1,0,0,56.81969408073888
1854,Goa,1,1,1,0,0,0,0,0,168.9608049985186
1855,Goa,1,3,1,1,1,0,0,0,176.23077015370052
1856,Goa,1,3,1,0,0,0,0,0,171.12537876707344
1857,Goa,0,3,1,0,0,0,0,0,110.22743812769028
1858,Goa,1,6,1,1,1,1,0,0,156.15539443245257
1859,Goa,1,1,0,0,0,0,0,0,132.4046827166403
1860,Goa,1,3,0,0,0,0,0,0,157.99838465490865
1861,Goa,1,1,1,0,0,0,0,0,128.877445439572
1862,Goa,0,2,0,0,0,0,0,0,83.71462171630341
1863,Goa,0,3,1,1,0,0,0,0,151.3617882746275
1864,Goa,0,3,0,0,0,0,0,0,53.938522821485904
1865,Goa,1,4,1,0,0,0,0,0,54.52420572602584
1866,Goa,0,3,1,1,0,0,1,1,146.3869873706811
1867,Goa,1,4,1,0,0,0,0,0,159.60080183598137
1868,Goa,0,5,1,1,0,0,0,0,126.4613675063931
1869,Goa,1,3,1,1,0,1,1,1,78.43932352650391
1870,Goa,1,4,1,1,0,0,1,0,86.88469002897216
1871,Goa,1,6,1,0,0,0,0,0,116.18688146467662
1872,Goa,0,1,0,0,0,0,0,0,101.99606479447893
1873,Goa,1,5,1,1,1,1,0,0,165.88021941899473
1874,Goa,1,4,1,1,1,0,1,0,67.80087381077061
1875,Goa,1,1,1,1,1,0,0,0,193.123350416555
1876,Goa,0,7,0,0,0,0,0,0,85.47105760494597
1877,Goa,1,4,1,0,0,0,0,0,181.64583073816627
1878,Goa,1,5,1,1,0,1,0,0,81.03543422763586
1879,Goa,0,5,1,1,0,0,1,1,170.67988936146858
1880,Goa,0,2,0,0,0,0,0,0,166.18254912105374
1881,Goa,1,3,1,0,0,0,0,0,166.81072353877462
1882,Goa,0,5,1,0,0,0,0,0,60.93755178905081
1883,Goa,0,3,1,1,0,0,0,0,191.9753632104815
1884,Goa,1,5,1,1,1,0,1,1,61.273784800712725
1885,Goa,1,4,1,1,1,1,0,0,133.04678269988523
1886,Goa,0,4,0,0,0,0,0,0,173.46433704434506
1887,Goa,0,5,0,0,0,0,0,0,185.91676271699865
1888,Goa,1,2,1,0,0,0,0,0,177.80162742325643
1889,Goa,0,6,0,0,0,0,0,0,195.42092306407824
1890,Goa,1,2,1,0,0,0,0,0,180.82202897883124
1891,Goa,0,7,0,0,0,0,0,0,157.7409248242741
1892,Goa,1,4,1,0,0,0,0,0,123.7568860235108
1893,Goa,1,1,1,1,1,1,0,1,100.41627338317147
1894,Goa,1,3,1,1,0,1,1,1,98.38675917550034
1895,Goa,1,1,1,1,1,0,1,0,64.25976848855908
1896,Goa,0,2,0,0,0,0,0,0,62.3440311526964
1897,Goa,0,1,0,0,0,0,0,0,81.8937124045261
1898,Goa,1,1,1,1,1,0,1,0,144.90925790113496
1899,Goa,1,3,1,1,1,1,0,0,135.47382159982004
1900,Goa,1,5,0,1,1,0,0,0,191.74478134792068
1901,Goa,0,3,0,0,0,0,0,0,197.8617053015044
1902,Goa,1,3,1,1,1,0,0,0,183.38572062902384
1903,Goa,1,7,1,1,1,0,1,0,96.16891333218871
1904,Goa,1,3,0,0,0,0,0,0,99.19243524822292
1905,Goa,1,4,1,0,0,0,0,0,181.96970859678794
1906,Goa,0,4,1,1,1,0,0,0,194.91455961318644
1907,Goa,0,1,0,0,0,0,0,0,90.8891429569978
1908,Goa,0,5,0,1,1,1,1,1,153.2731686967339
1909,Goa,0,4,0,0,0,0,0,0,195.9920227450112
1910,Goa,1,5,0,0,0,0,0,0,60.060147731043344
1911,Goa,0,2,1,1,0,0,1,0,193.25423933988893
1912,Goa,1,3,1,0,0,0,0,0,121.5916448799853
1913,Goa,0,4,1,1,1,0,1,0,113.08858612353413
1914,Goa,0,7,0,0,0,0,0,0,135.19047903060954
1915,Goa,1,6,1,0,0,0,0,0,153.99116411130777
1916,Goa,0,1,0,0,0,0,0,0,88.96264041538637
1917,Goa,1,3,1,0,0,0,0,0,181.82014371288895
1918,Goa,0,4,0,0,0,0,0,0,160.68650804974834
1919,Goa,1,3,1,0,0,0,0,0,50.5574150407976
1920,Goa,1,3,1,0,0,0,0,0,95.57803713023337
1921,Goa,1,2,1,1,1,1,1,0,90.51436284254683
1922,Goa,1,3,1,1,0,0,0,0,155.14544818671806
1923,Goa,0,5,1,0,0,0,0,0,116.34866050493152
1924,Goa,0,4,0,0,0,0,0,0,78.31377169011559
1925,Goa,1,3,1,1,1,1,0,0,89.78412430679319
1926,Goa,1,3,1,0,0,0,0,0,73.27396684075242
1927,Goa,0,6,1,1,1,0,1,0,168.68063803821067
1928,Goa,0,4,1,0,0,0,0,0,180.67072252432328
1929,Goa,0,7,0,0,0,0,0,0,167.21902187459574
1930,Goa,1,3,1,1,0,0,1,1,178.87585423549004
1931,Goa,0,4,1,1,1,0,0,0,107.53718788148869
1932,Goa,1,3,1,0,0,0,0,0,126.0175072373471
1933,Goa,0,4,1,1,0,1,0,0,94.86954434468666
1934,Goa,0,6,0,0,0,0,0,0,96.651550773389
1935,Goa,1,4,1,0,0,0,0,0,83.72578620769619
1936,Goa,1,2,1,1,1,1,1,0,198.32564491701402
1937,Goa,0,2,0,0,0,0,0,0,183.58906401828636
1938,Goa,1,3,0,0,0,0,0,0,187.32513143681228
1939,Goa,0,8,1,1,1,0,1,0,110.55189238797712
1940,Goa,1,2,1,1,1,0,0,0,143.88503493859884
1941,Goa,1,3,1,1,1,1,0,0,128.80381527104055
1942,Goa,1,8,1,0,0,0,0,0,137.18545172816982
1943,Goa,0,3,0,0,0,0,0,0,111.67414487695237
1944,Goa,0,5,0,0,0,0,0,0,92.7738544265101
1945,Goa,0,2,0,0,0,0,0,0,124.19539106233842
1946,Goa,1,3,1,1,1,0,1,1,62.8200202231222
1947,Goa,1,5,0,0,0,0,0,0,145.18252112924404
1948,Goa,0,4,0,0,0,0,0,0,123.44663177285241
1949,Goa,1,1,1,1,1,0,0,0,147.42891931240536
1950,Goa,1,3,1,1,1,0,0,0,166.60001675459245
1951,Goa,1,2,1,1,0,0,0,0,136.46597879641814
1952,Goa,0,5,0,0,0,0,0,0,158.44557866644624
1953,Goa,1,1,1,1,1,1,1,0,134.41933028123768
1954,Goa,1,1,1,1,0,1,0,0,196.5558130424663
1955,Goa,1,2,1,1,1,1,1,0,137.44294240467804
1956,Goa,1,1,1,0,0,0,0,0,177.48071428415818
1957,Goa,0,7,0,0,0,0,0,0,110.20220063577773
1958,Goa,0,6,1,1,0,1,0,1,122.57920254359304
1959,Goa,1,4,1,1,0,0,0,1,182.47485169634265
1960,Goa,1,2,1,1,0,1,0,0,142.67229196383337
1961,Goa,0,3,0,0,0,0,0,0,198.09709733159914
1962,Goa,0,5,1,1,1,1,1,0,66.30634694422268
1963,Goa,0,1,1,1,0,0,1,0,111.00861559611477
1964,Goa,1,4,1,1,0,0,1,0,62.50663443479424
1965,Goa,0,5,1,1,1,0,0,1,83.19260988724363
1966,Goa,1,2,1,1,1,0,0,0,160.1225084684532
1967,Goa,0,2,1,1,1,0,0,0,127.45494778228053
1968,Goa,1,2,1,1,0,0,0,0,168.99692695998527
1969,Goa,0,5,0,0,0,0,0,0,104.50208501972666
1970,Goa,0,3,0,0,0,0,0,0,91.49334156405517
1971,Goa,0,3,1,1,0,0,0,0,101.43794879448191
1972,Goa,1,2,1,1,1,1,1,0,50.0177967366275
1973,Goa,1,3,1,0,0,0,0,0,114.5177410411536
1974,Goa,0,4,0,0,0,0,0,0,140.10009015584086
1975,Goa,1,2,1,1,1,1,1,0,121.00188213914275
1976,Goa,0,5,1,0,0,0,0,0,184.42966974190932
1977,Goa,1,3,1,0,0,0,0,0,65.08784848949358
1978,Goa,1,3,0,0,0,0,0,0,197.36356507401686
1979,Goa,1,2,1,1,1,1,0,0,97.72590372476395
1980,Goa,1,4,1,1,0,1,0,0,133.4935877359904
1981,Goa,1,4,0,0,0,0,0,0,128.44374163523406
1982,Goa,1,5,0,0,0,0,0,0,131.4160253239706
1983,Goa,0,3,0,0,0,0,0,0,123.78746296285651
1984,Goa,0,5,1,1,1,0,1,1,148.0523998485703
1985,Goa,0,7,0,0,0,0,0,0,70.95536424378533
1986,Goa,0,4,0,0,0,0,0,0,174.29092004731757
1987,Goa,1,1,1,1,0,0,0,0,143.68778677267625
1988,Goa,1,2,1,1,0,0,1,1,62.0311561720589
1989,Goa,0,2,1,1,1,0,0,0,113.82506731204563
1990,Gujarat,0,6,1,0,0,0,0,0,90.72263262497879
1991,Gujarat,1,5,0,0,0,0,0,0,136.16506359445376
1992,Gujarat,0,5,0,0,0,0,0,0,195.14706390992131
1993,Gujarat,0,2,0,0,0,0,0,0,108.13495074497482
1994,Gujarat,0,2,0,0,0,0,0,0,82.01922742084531
1995,Gujarat,1,6,1,1,1,0,0,0,117.81533086464714
1996,Gujarat,0,4,1,0,0,0,0,0,157.6583382115237
1997,Gujarat,0,2,1,1,1,0,1,0,89.80137122103997
1998,Gujarat,1,3,1,0,0,0,0,0,62.80531689898479
1999,Gujarat,1,5,1,1,1,0,0,0,101.36492125735651
2000,Gujarat,0,1,1,1,1,1,1,0,159.58494056501073
2001,Gujarat,0,3,0,0,0,0,0,0,172.25116654756366
2002,Gujarat,1,7,1,1,1,1,0,1,126.72301538132503
2003,Gujarat,1,6,1,0,0,0,0,0,191.73134628658164
2004,Gujarat,1,3,1,0,0,0,0,0,127.76113171018638
2005,Gujarat,1,1,1,0,0,0,0,0,153.93637273521213
2006,Gujarat,0,4,1,0,0,0,0,0,52.575948599355435
2007,Gujarat,0,4,1,0,0,0,0,0,197.08104560470312
2008,Gujarat,0,3,1,0,0,0,0,0,145.59572396424866
2009,Gujarat,0,3,0,0,0,0,0,0,177.05703783058323
2010,Gujarat,0,4,0,0,0,0,0,0,180.03103741987684
2011,Gujarat,0,5,0,1,1,1,1,1,95.74019565464911
2012,Gujarat,1,3,1,1,0,0,0,0,174.15191108053108
2013,Gujarat,1,4,0,0,0,0,0,0,113.90012157536142
2014,Gujarat,0,3,0,0,0,0,0,0,127.74726728037834
2015,Gujarat,0,4,0,0,0,0,0,0,56.340349135390184
2016,Gujarat,0,3,1,0,0,0,0,0,91.35944554711338
2017,Gujarat,0,3,1,0,0,0,0,0,104.24679916325294
2018,Gujarat,0,5,0,0,0,0,0,0,151.16616070503028
2019,Gujarat,1,5,1,1,0,0,0,0,175.90562953068354
2020,Gujarat,0,3,1,1,0,1,1,0,195.32890032016826
2021,Gujarat,0,4,1,1,1,1,0,0,74.61716593936855
2022,Gujarat,1,2,1,1,1,1,0,0,145.24272736414724
2023,Gujarat,1,5,0,0,0,0,0,0,83.4518962117817
2024,Gujarat,0,2,1,1,1,1,0,0,80.90261064370641
2025,Gujarat,0,1,1,1,1,1,1,0,155.50114317783988
2026,Gujarat,1,4,1,0,0,0,0,0,111.79395198436983
2027,Gujarat,0,8,0,1,0,1,0,1,107.30522456169064
2028,Gujarat,1,1,1,0,0,0,0,0,141.61227424314643
2029,Gujarat,0,5,1,1,1,1,1,1,76.92924387405002
2030,Gujarat,1,5,1,1,0,0,1,0,57.69054986947299
2031,Gujarat,1,2,1,1,1,0,0,0,82.90520975979051
2032,Gujarat,0,5,1,1,1,1,1,1,78.07175471933392
2033,Gujarat,1,5,1,0,0,0,0,0,193.23618634025053
2034,Gujarat,0,6,1,1,0,0,0,0,126.22359598402214
2035,Gujarat,1,2,1,1,1,0,0,0,144.21252148571534
2036,Gujarat,0,2,0,0,0,0,0,0,75.53495486574958
2037,Gujarat,1,6,1,1,1,0,0,0,114.03531309842558
2038,Gujarat,0,5,0,0,0,0,0,0,85.11143059761729
2039,Gujarat,1,4,1,1,1,0,0,1,151.2985290210749
2040,Gujarat,0,3,0,0,0,0,0,0,194.34170902286948
2041,Gujarat,1,1,1,1,0,0,0,1,137.11416379283799
2042,Gujarat,1,4,1,1,1,1,1,1,102.02855163933343
2043,Gujarat,1,2,1,1,1,0,0,0,53.21597999346699
2044,Gujarat,0,7,0,0,0,0,0,0,99.0230459377598
2045,Gujarat,1,4,1,1,0,0,1,0,165.7324902931726
2046,Gujarat,1,4,1,0,0,0,0,0,193.53326639494495
2047,Gujarat,0,4,1,1,0,1,0,1,98.57744461187673
2048,Gujarat,1,7,1,1,1,0,1,0,175.30435312683386
2049,Gujarat,0,5,0,0,0,0,0,0,189.7854026630905
2050,Gujarat,1,2,1,1,1,0,1,1,121.94479342992902
2051,Gujarat,0,4,0,0,0,0,0,0,135.71170895663514
2052,Gujarat,1,4,1,1,1,1,0,1,96.68678788678955
2053,Gujarat,1,5,1,0,0,0,0,0,178.45611473222036
2054,Gujarat,1,3,1,0,0,0,0,0,56.65202929304017
2055,Gujarat,1,4,1,1,0,1,1,0,185.17836829319026
2056,Gujarat,1,5,1,1,0,1,0,0,94.60156213100686
2057,Gujarat,1,3,1,1,1,0,1,0,171.86037260469732
2058,Gujarat,1,5,1,1,0,0,0,0,195.4888360348915
2059,Gujarat,0,5,1,1,0,0,1,0,141.10345752166157
2060,Gujarat,1,4,1,1,1,1,0,1,76.49205388611843
2061,Gujarat,0,4,1,1,0,0,1,0,89.98251806814304
2062,Gujarat,1,4,0,0,0,0,0,0,176.05422580779782
2063,Gujarat,1,2,1,1,0,0,1,0,181.8488461637975
2064,Gujarat,0,7,1,0,0,0,0,0,153.49867945314594
2065,Gujarat,0,5,1,0,0,0,0,0,89.36844544773355
2066,Gujarat,1,1,0,0,0,0,0,0,128.09336977571778
2067,Gujarat,1,6,1,0,0,0,0,0,178.312423194677
2068,Gujarat,1,3,1,0,0,0,0,0,163.23975996083573
2069,Gujarat,1,5,1,0,0,0,0,0,174.71534289390667
2070,Gujarat,1,4,1,0,0,0,0,0,75.79556027653145
2071,Gujarat,1,5,1,1,0,1,0,1,104.16416645110034
2072,Gujarat,0,5,0,0,0,0,0,0,176.51606654971104
2073,Gujarat,1,3,1,0,0,0,0,0,87.58166364069803
2074,Gujarat,1,3,1,1,0,0,0,0,51.215141247098366
2075,Gujarat,0,2,0,0,0,0,0,0,129.67981913622674
2076,Gujarat,0,3,1,0,0,0,0,0,75.11344216193768
2077,Gujarat,1,3,1,1,0,1,0,0,83.89801484922387
2078,Gujarat,0,3,1,1,0,0,0,0,138.898797182817
2079,Gujarat,1,6,1,0,0,0,0,0,56.952990415141926
2080,Gujarat,0,4,0,0,0,0,0,0,90.47501799366415
2081,Gujarat,1,2,1,0,0,0,0,0,133.74147866058738
2082,Gujarat,0,6,1,1,1,0,1,0,95.41330559269298
2083,Gujarat,1,2,1,1,0,1,0,0,57.90099977445457
2084,Gujarat,0,3,0,0,0,0,0,0,132.9411122283878
2085,Gujarat,0,2,1,1,0,1,0,0,78.3370784650543
2086,Gujarat,0,2,0,0,0,0,0,0,103.46267827366813
2087,Gujarat,0,4,1,1,1,0,0,0,71.78493036145157
2088,Gujarat,1,6,1,1,0,1,1,0,150.82230303986108
2089,Gujarat,1,1,1,1,1,1,0,1,51.43372792221029
2090,Gujarat,1,2,1,0,0,0,0,0,181.87773766686468
2091,Gujarat,1,3,1,1,1,0,1,1,120.86904932809215
2092,Gujarat,1,1,1,1,1,1,0,0,183.2888741934938
2093,Gujarat,1,1,1,1,1,0,1,1,122.44300448249984
2094,Gujarat,1,5,1,1,1,0,1,0,199.74547336009374
2095,Gujarat,1,1,1,1,1,0,0,0,141.92830423479782
2096,Gujarat,0,4,0,0,0,0,0,0,133.62118234634806
2097,Gujarat,0,5,0,0,0,0,0,0,127.96137296559009
2098,Gujarat,0,4,1,1,0,0,0,0,109.11998642424676
2099,Gujarat,1,1,1,1,1,0,0,0,116.56922614695931
2100,Gujarat,1,5,0,0,0,0,0,0,53.89415275308814
2101,Gujarat,1,2,0,0,0,0,0,0,105.98925980439031
2102,Gujarat,0,4,1,0,0,0,0,0,177.4276499289017
2103,Gujarat,0,4,0,0,0,0,0,0,135.98344363343654
2104,Gujarat,0,3,0,0,0,0,0,0,55.9708524833131
2105,Gujarat,0,3,0,0,0,0,0,0,192.03010962439473
2106,Gujarat,1,2,1,0,0,0,0,0,156.7855613661958
2107,Gujarat,0,4,0,0,0,0,0,0,133.97616433759876
2108,Gujarat,1,7,1,1,1,0,1,1,81.72807766163412
2109,Gujarat,0,5,1,1,1,0,1,1,192.08405410200663
2110,Gujarat,0,8,0,0,0,0,0,0,81.79722811988921
2111,Gujarat,1,2,0,0,0,0,0,0,158.6013188242331
2112,Gujarat,1,5,1,1,0,1,1,0,148.07069890764961
2113,Gujarat,1,2,0,0,0,0,0,0,159.51127499049937
2114,Gujarat,1,1,1,1,1,1,0,0,173.05175225712958
2115,Gujarat,1,3,1,1,1,0,0,0,62.98810372690254
2116,Gujarat,0,5,1,0,0,0,0,0,172.1316347574302
2117,Gujarat,0,6,0,0,0,0,0,0,110.8281732805304
2118,Gujarat,0,5,0,0,0,0,0,0,52.05164766569662
2119,Gujarat,1,2,1,1,0,1,0,0,87.62061987513445
2120,Gujarat,1,4,1,0,0,0,0,0,177.82093457817138
2121,Gujarat,0,4,0,0,0,0,0,0,184.20014364710204
2122,Gujarat,1,6,1,0,0,0,0,0,69.08061790066714
2123,Gujarat,1,2,1,1,0,1,0,1,138.35584109125108
2124,Gujarat,1,2,1,1,1,1,1,0,109.57287499143806
2125,Gujarat,0,3,0,0,0,0,0,0,55.21132188834904
2126,Gujarat,1,3,1,0,0,0,0,0,198.93552363488968
2127,Gujarat,1,4,0,0,0,0,0,0,119.53283349540287
2128,Gujarat,0,2,0,0,0,0,0,0,74.17455318442416
2129,Gujarat,1,1,1,1,1,1,1,0,197.75146217441693
2130,Gujarat,1,2,0,0,0,0,0,0,181.3828582050427
2131,Gujarat,1,3,1,1,1,0,0,0,169.81237234280013
2132,Gujarat,1,4,1,0,0,0,0,0,96.38841657099283
2133,Gujarat,0,6,1,1,0,1,0,0,122.84124769952705
2134,Gujarat,1,4,1,1,0,0,1,1,152.42558990433486
2135,Gujarat,0,6,1,0,0,0,0,0,132.94203403668388
2136,Gujarat,0,4,1,0,0,0,0,0,68.4313369841229
2137,Gujarat,1,5,1,0,0,0,0,0,127.36042825610673
2138,Gujarat,1,6,1,0,0,0,0,0,84.62266777816724
2139,Gujarat,0,2,0,0,0,0,0,0,121.03094703483357
2140,Gujarat,0,6,0,0,0,0,0,0,117.02513457798929
2141,Gujarat,1,1,1,1,1,1,1,1,174.73542475472925
2142,Gujarat,0,4,0,0,0,0,0,0,197.0483109091739
2143,Gujarat,0,3,0,0,0,0,0,0,114.40141750561617
2144,Gujarat,0,3,1,1,1,1,0,1,114.11226802815642
2145,Gujarat,0,6,0,0,0,0,0,0,195.61864858535444
2146,Gujarat,0,7,0,0,0,0,0,0,110.28802804890148
2147,Gujarat,0,4,1,0,0,0,0,0,190.02528150536523
2148,Gujarat,1,4,1,0,0,0,0,0,189.60668334988154
2149,Gujarat,0,4,1,1,0,0,0,1,139.9529471342089
2150,Gujarat,1,1,1,1,0,1,1,0,106.86300845732782
2151,Gujarat,1,2,1,1,1,0,1,0,179.3026574195025
2152,Gujarat,1,5,1,1,0,1,1,0,123.04110698588724
2153,Gujarat,0,6,1,0,0,0,0,0,125.10449416929649
2154,Gujarat,0,6,0,0,0,0,0,0,165.87896347438914
2155,Gujarat,1,2,0,1,0,1,0,1,102.60534911460911
2156,Gujarat,1,3,1,0,0,0,0,0,52.3470976913099
2157,Gujarat,1,1,1,1,0,1,0,0,93.32441448794131
2158,Gujarat,1,3,1,1,1,0,1,1,100.67808285429555
2159,Gujarat,1,2,0,1,1,1,0,0,83.52481315319665
2160,Gujarat,0,4,0,0,0,0,0,0,197.70283308728585
2161,Gujarat,0,7,0,0,0,0,0,0,163.31807139878867
2162,Gujarat,0,7,1,0,0,0,0,0,81.5968396453305
2163,Gujarat,0,3,1,0,0,0,0,0,71.91360496596292
2164,Gujarat,0,4,1,1,0,1,0,0,82.21390999437081
2165,Gujarat,1,3,1,1,1,0,0,0,113.02018312746506
2166,Gujarat,0,5,0,0,0,0,0,0,196.19138162948624
2167,Gujarat,0,6,0,0,0,0,0,0,93.56163832133697
2168,Gujarat,1,4,1,0,0,0,0,0,87.4028466360053
2169,Gujarat,0,2,0,0,0,0,0,0,78.03643022406159
2170,Gujarat,0,3,1,1,1,0,1,0,105.68414716361458
2171,Gujarat,0,4,0,0,0,0,0,0,153.58289605994673
2172,Gujarat,1,4,1,1,1,0,1,0,96.32657137136887
